"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"07.11.2023","18.021,00","18.005,00","18.100,00","17.915,00","14,77K","0,14%"
"06.11.2023","17.996,00","18.250,00","18.270,00","17.906,00","12,54K","-1,31%"
"03.11.2023","18.235,00","17.971,00","18.550,00","17.860,00","39,87K","1,38%"
"02.11.2023","17.986,00","17.770,00","18.132,00","17.750,00","14,96K","1,25%"
"01.11.2023","17.764,00","17.710,00","17.938,00","17.625,00","13,71K","0,02%"
"31.10.2023","17.760,00","17.603,00","17.800,00","17.450,00","26,26K","0,62%"
"30.10.2023","17.650,00","17.429,00","17.815,00","17.350,00","27,50K","1,58%"
"27.10.2023","17.376,00","17.269,00","17.470,00","17.002,00","24,59K","0,44%"
"26.10.2023","17.300,00","17.276,00","17.765,00","17.233,00","27,45K","0,33%"
"25.10.2023","17.243,00","17.216,00","17.411,00","17.024,00","18,38K","0,22%"
"24.10.2023","17.205,00","17.192,00","17.300,00","16.913,00","13,53K","0,61%"
"23.10.2023","17.101,00","17.207,00","17.296,00","16.826,00","23,85K","-0,99%"
"20.10.2023","17.272,00","17.008,00","17.509,00","16.861,00","30,29K","1,59%"
"19.10.2023","17.001,00","16.750,00","17.062,00","16.600,00","9,70K","1,55%"
"18.10.2023","16.742,00","16.775,00","16.845,00","16.551,00","12,16K","-0,40%"
"17.10.2023","16.810,00","16.527,00","16.850,00","16.480,00","12,99K","1,88%"
"16.10.2023","16.499,00","16.429,00","16.650,00","16.405,00","9,54K","0,22%"
"13.10.2023","16.463,00","16.547,00","16.557,00","16.360,00","8,44K","-0,42%"
"12.10.2023","16.532,00","16.776,00","16.830,00","16.173,00","19,51K","-1,40%"
"11.10.2023","16.767,00","16.684,00","16.799,00","16.655,00","6,80K","0,58%"
"10.10.2023","16.671,00","16.625,00","16.685,00","16.513,00","9,97K","0,63%"
"09.10.2023","16.567,00","16.536,00","16.879,00","16.530,00","17,24K","0,46%"
"06.10.2023","16.491,00","16.534,00","16.670,00","16.400,00","8,63K","-0,02%"
"05.10.2023","16.495,00","16.505,00","16.535,00","16.344,00","8,66K","-0,43%"
"04.10.2023","16.567,00","16.495,00","16.600,00","16.466,00","6,36K","0,66%"
"03.10.2023","16.458,00","16.491,00","16.520,00","16.337,00","8,22K","-0,32%"
"02.10.2023","16.511,00","16.573,00","16.682,00","16.459,00","8,66K","-0,15%"
"29.09.2023","16.536,00","16.496,00","16.738,00","16.450,00","12,00K","-0,02%"
"28.09.2023","16.539,00","16.320,00","16.566,00","16.304,00","7,52K","1,58%"
"27.09.2023","16.281,00","16.230,00","16.332,00","16.079,00","11,05K","0,26%"
"26.09.2023","16.238,00","16.252,00","16.351,00","16.020,00","10,50K","-0,26%"
"25.09.2023","16.281,00","16.272,00","16.375,00","16.129,00","8,60K","0,09%"
"22.09.2023","16.266,00","16.438,00","16.564,00","16.102,00","13,62K","1,40%"
"21.09.2023","16.042,00","16.114,00","16.488,00","15.938,00","11,63K","-0,81%"
"20.09.2023","16.173,00","16.124,00","16.312,00","15.873,00","18,65K","0,20%"
"19.09.2023","16.140,00","16.364,00","16.366,00","16.055,00","14,27K","-0,98%"
"18.09.2023","16.300,00","16.519,00","16.560,00","16.255,00","9,73K","-1,61%"
"15.09.2023","16.567,00","16.366,00","16.573,00","16.264,00","10,75K","1,49%"
"14.09.2023","16.324,00","16.408,00","16.567,00","16.059,00","12,59K","-0,72%"
"13.09.2023","16.443,00","16.520,00","16.590,00","16.374,00","7,75K","-0,41%"
"12.09.2023","16.510,00","16.350,00","16.664,00","16.225,00","36,20K","1,43%"
"11.09.2023","16.277,00","16.368,00","16.437,00","16.158,00","11,69K","-0,52%"
"08.09.2023","16.362,00","16.566,00","16.690,00","16.220,00","14,31K","-1,29%"
"07.09.2023","16.575,00","17.009,00","17.249,00","16.454,00","20,65K","-2,55%"
"06.09.2023","17.009,00","17.091,00","17.200,00","16.956,00","8,33K","-0,71%"
"05.09.2023","17.130,00","17.192,00","17.326,00","16.974,00","13,97K","-0,27%"
"04.09.2023","17.176,00","16.939,00","17.254,00","16.871,00","10,66K","1,11%"
"01.09.2023","16.987,00","16.933,00","17.035,00","16.818,00","7,88K","0,24%"
"31.08.2023","16.946,00","16.813,00","17.067,00","16.750,00","10,51K","0,47%"
"30.08.2023","16.867,00","16.666,00","16.932,00","16.613,00","9,43K","1,31%"
"29.08.2023","16.649,00","16.869,00","16.964,00","16.636,00","10,24K","-1,62%"
"28.08.2023","16.923,00","16.200,00","16.932,00","16.186,00","17,13K","4,72%"
"25.08.2023","16.160,00","16.160,00","16.243,00","16.071,00","7,33K","-0,25%"
"24.08.2023","16.200,00","16.165,00","16.250,00","16.015,00","8,26K","0,66%"
"23.08.2023","16.094,00","16.358,00","16.435,00","16.001,00","10,06K","-1,61%"
"22.08.2023","16.357,00","16.406,00","16.515,00","16.281,00","8,29K","-0,04%"
"21.08.2023","16.363,00","16.335,00","16.425,00","16.172,00","9,26K","0,16%"
"18.08.2023","16.337,00","15.927,00","16.383,00","15.837,00","14,08K","2,66%"
"17.08.2023","15.913,00","16.033,00","16.212,00","15.806,00","11,27K","-0,51%"
"16.08.2023","15.994,00","16.415,00","16.450,00","15.915,00","15,31K","-2,65%"
"15.08.2023","16.430,00","16.473,00","16.604,00","16.200,00","18,23K","0,12%"
"14.08.2023","16.411,00","16.533,00","16.950,00","16.353,00","18,13K","-0,83%"
"11.08.2023","16.549,00","16.468,00","16.697,00","16.468,00","8,08K","0,40%"
"10.08.2023","16.483,00","16.231,00","16.528,00","16.220,00","6,91K","1,40%"
"09.08.2023","16.255,00","16.304,00","16.368,00","16.085,00","8,44K","-0,24%"
"08.08.2023","16.294,00","16.304,00","16.309,00","15.900,00","16,85K","-0,18%"
"07.08.2023","16.323,00","16.393,00","16.558,00","16.221,00","13,62K","-0,44%"
"04.08.2023","16.395,00","16.655,00","16.984,00","16.260,00","19,39K","-1,68%"
"03.08.2023","16.675,00","16.641,00","16.768,00","16.283,00","21,72K","-0,20%"
"02.08.2023","16.709,00","17.067,00","17.179,00","16.628,00","26,83K","-2,25%"
"01.08.2023","17.094,00","16.749,00","17.300,00","16.740,00","18,36K","2,02%"
"31.07.2023","16.755,00","16.432,00","16.949,00","16.390,00","17,73K","1,97%"
"28.07.2023","16.431,00","16.453,00","16.499,00","16.331,00","9,52K","-0,20%"
"27.07.2023","16.464,00","16.434,00","16.549,00","16.350,00","7,56K","0,29%"
"26.07.2023","16.417,00","16.490,00","16.623,00","16.350,00","10,34K","-0,21%"
"25.07.2023","16.451,00","16.311,00","16.496,00","16.250,00","5,89K","0,96%"
"24.07.2023","16.295,00","16.306,00","16.525,00","16.141,00","12,82K","0,10%"
"21.07.2023","16.278,00","16.425,00","16.619,00","16.117,00","15,68K","-1,00%"
"20.07.2023","16.442,00","16.454,00","17.003,00","16.400,00","17,34K","-0,20%"
"19.07.2023","16.475,00","16.313,00","16.753,00","16.312,00","14,59K","0,86%"
"18.07.2023","16.334,00","15.941,00","16.336,00","15.931,00","14,24K","2,50%"
"17.07.2023","15.936,00","15.798,00","16.058,00","15.640,00","11,34K","0,95%"
"14.07.2023","15.786,00","15.689,00","15.836,00","15.632,00","5,87K","0,32%"
"13.07.2023","15.735,00","15.709,00","15.958,00","15.574,00","12,98K","0,17%"
"12.07.2023","15.709,00","15.498,00","15.730,00","15.484,00","6,96K","1,32%"
"11.07.2023","15.504,00","15.494,00","15.595,00","15.442,00","5,83K","-0,07%"
"10.07.2023","15.515,00","15.386,00","15.626,00","15.343,00","8,68K","0,94%"
"07.07.2023","15.370,00","15.346,00","15.510,00","15.312,00","8,49K","0,01%"
"06.07.2023","15.368,00","15.063,00","15.596,00","15.063,00","17,75K","1,80%"
"05.07.2023","15.097,00","15.059,00","15.218,00","15.005,00","8,60K","0,49%"
"04.07.2023","15.024,00","14.938,00","15.087,00","14.915,00","7,01K","0,57%"
"03.07.2023","14.939,00","14.995,00","15.146,00","14.907,00","10,01K","-0,26%"
"30.06.2023","14.978,00","15.179,00","15.250,00","14.943,00","7,46K","-0,97%"
"29.06.2023","15.124,00","15.181,00","15.341,00","15.052,00","8,02K","-0,41%"
"28.06.2023","15.187,00","15.108,00","15.267,00","15.100,00","6,53K","0,68%"
"27.06.2023","15.085,00","15.273,00","15.273,00","14.981,00","10,04K","-1,29%"
"26.06.2023","15.282,00","15.530,00","15.578,00","15.168,00","10,20K","-1,48%"
"23.06.2023","15.511,00","15.574,00","15.598,00","15.427,00","7,64K","-0,57%"
"22.06.2023","15.600,00","15.576,00","15.660,00","15.519,00","4,14K","0,21%"
"21.06.2023","15.567,00","15.669,00","15.777,00","15.560,00","5,90K","-0,50%"
"20.06.2023","15.646,00","15.825,00","15.867,00","15.501,00","8,83K","-1,06%"
"19.06.2023","15.814,00","15.664,00","15.838,00","15.599,00","7,69K","1,04%"
"16.06.2023","15.651,00","15.666,00","15.776,00","15.523,00","7,64K","2,40%"
"15.06.2023","15.284,00","15.006,00","15.344,00","15.001,00","9,22K","1,21%"
"14.06.2023","15.102,00","15.030,00","15.276,00","14.615,00","22,28K","0,77%"
"13.06.2023","14.987,00","14.913,00","15.029,00","14.786,00","11,98K","0,81%"
"09.06.2023","14.866,00","14.775,00","15.100,00","14.721,00","12,25K","0,76%"
"08.06.2023","14.754,00","14.666,00","14.786,00","14.569,00","6,04K","0,78%"
"07.06.2023","14.640,00","14.684,00","14.747,00","14.600,00","8,87K","-0,29%"
"06.06.2023","14.682,00","14.854,00","14.881,00","14.534,00","13,69K","-1,22%"
"05.06.2023","14.863,00","14.813,00","15.218,00","14.795,00","14,24K","0,19%"
"02.06.2023","14.835,00","14.600,00","14.849,00","14.597,00","7,71K","1,48%"
"01.06.2023","14.619,00","14.623,00","14.762,00","14.514,00","9,74K","0,02%"
"31.05.2023","14.616,00","14.570,00","14.668,00","14.464,00","6,20K","0,10%"
"30.05.2023","14.602,00","14.746,00","14.833,00","14.521,00","11,47K","-0,74%"
"29.05.2023","14.711,00","14.780,00","14.883,00","14.650,00","6,11K","-0,37%"
"26.05.2023","14.765,00","14.661,00","14.851,00","14.617,00","6,37K","0,76%"
"25.05.2023","14.653,00","14.783,00","14.878,00","14.611,00","9,68K","-0,95%"
"24.05.2023","14.793,00","14.723,00","14.854,00","14.653,00","7,88K","0,82%"
"23.05.2023","14.672,00","14.703,00","14.730,00","14.601,00","7,02K","-0,17%"
"22.05.2023","14.697,00","14.789,00","14.910,00","14.651,00","8,75K","-0,45%"
"19.05.2023","14.763,00","14.810,00","14.834,00","14.617,00","10,52K","-0,32%"
"18.05.2023","14.810,00","14.828,00","15.024,00","14.782,00","11,09K","-0,17%"
"17.05.2023","14.835,00","14.840,00","14.950,00","14.780,00","7,10K","0,00%"
"16.05.2023","14.835,00","14.810,00","14.948,00","14.723,00","9,14K","-0,12%"
"15.05.2023","14.853,00","14.635,00","14.905,00","14.571,00","10,61K","1,21%"
"12.05.2023","14.676,00","14.689,00","14.750,00","14.450,00","19,22K","-0,10%"
"11.05.2023","14.691,00","14.735,00","14.859,00","14.579,00","17,87K","-0,11%"
"10.05.2023","14.707,00","14.400,00","14.825,00","14.333,00","18,68K","2,40%"
"08.05.2023","14.363,00","14.529,00","14.555,00","14.324,00","9,32K","-1,25%"
"05.05.2023","14.545,00","14.531,00","14.682,00","14.469,00","10,27K","-0,19%"
"04.05.2023","14.572,00","14.612,00","14.711,00","14.537,00","16,58K","-0,57%"
"03.05.2023","14.655,00","14.664,00","14.829,00","14.585,00","16,59K","-0,31%"
"02.05.2023","14.700,00","15.045,00","15.137,00","14.483,00","40,59K","-2,53%"
"28.04.2023","15.082,00","15.254,00","15.298,00","15.004,00","15,91K","-1,12%"
"27.04.2023","15.253,00","15.299,00","15.320,00","15.120,00","9,65K","-0,26%"
"26.04.2023","15.292,00","15.514,00","15.580,00","15.239,00","11,74K","-1,38%"
"25.04.2023","15.506,00","15.650,00","15.659,00","15.500,00","6,19K","-0,68%"
"24.04.2023","15.612,00","15.777,00","15.944,00","15.568,00","10,54K","-0,98%"
"21.04.2023","15.767,00","15.800,00","15.868,00","15.500,00","10,20K","-0,26%"
"20.04.2023","15.808,00","15.940,00","15.998,00","15.717,00","7,87K","-0,62%"
"19.04.2023","15.906,00","15.925,00","16.170,00","15.799,00","12,30K","0,02%"
"18.04.2023","15.903,00","15.964,00","16.000,00","15.780,00","6,52K","-0,29%"
"17.04.2023","15.949,00","15.874,00","16.052,00","15.779,00","12,81K","0,43%"
"14.04.2023","15.881,00","15.450,00","15.931,00","15.431,00","16,15K","3,03%"
"13.04.2023","15.414,00","15.438,00","15.526,00","15.357,00","8,45K","-0,17%"
"12.04.2023","15.440,00","15.401,00","15.533,00","15.221,00","12,77K","0,31%"
"11.04.2023","15.392,00","15.614,00","15.810,00","15.330,00","20,77K","-1,36%"
"10.04.2023","15.604,00","15.531,00","15.669,00","15.424,00","18,44K","0,57%"
"07.04.2023","15.516,00","15.415,00","15.540,00","15.362,00","8,72K","0,77%"
"06.04.2023","15.397,00","15.264,00","15.561,00","15.222,00","18,96K","1,26%"
"05.04.2023","15.205,00","15.246,00","15.320,00","15.042,00","8,57K","-0,53%"
"04.04.2023","15.286,00","15.165,00","15.410,00","15.103,00","8,59K","0,54%"
"03.04.2023","15.204,00","15.079,00","15.270,00","15.060,00","9,76K","0,90%"
"31.03.2023","15.068,00","15.091,00","15.125,00","14.920,00","14,17K","-0,09%"
"30.03.2023","15.081,00","15.128,00","15.159,00","14.988,00","7,25K","-0,10%"
"29.03.2023","15.096,00","15.290,00","15.330,00","14.969,00","13,83K","-1,33%"
"28.03.2023","15.300,00","15.236,00","15.371,00","15.160,00","11,46K","0,45%"
"27.03.2023","15.232,00","15.218,00","15.344,00","15.164,00","15,41K","0,09%"
"24.03.2023","15.218,00","15.061,00","15.324,00","15.002,00","12,80K","1,14%"
"23.03.2023","15.046,00","15.224,00","15.230,00","14.997,00","11,00K","-1,14%"
"22.03.2023","15.220,00","14.980,00","15.230,00","14.872,00","13,32K","1,41%"
"21.03.2023","15.009,00","15.196,00","15.288,00","14.944,00","12,92K","-0,91%"
"20.03.2023","15.147,00","14.782,00","15.249,00","14.642,00","14,83K","2,52%"
"17.03.2023","14.775,00","14.684,00","14.898,00","14.627,00","13,21K","2,16%"
"16.03.2023","14.463,00","14.477,00","14.549,00","14.311,00","8,08K","-0,08%"
"15.03.2023","14.475,00","14.570,00","14.603,00","14.454,00","16,33K","-0,72%"
"14.03.2023","14.580,00","14.625,00","14.630,00","14.520,00","27,41K","-0,16%"
"13.03.2023","14.603,00","14.600,00","14.733,00","14.522,00","16,38K","0,25%"
"10.03.2023","14.566,00","14.678,00","14.725,00","14.512,00","14,16K","-0,73%"
"09.03.2023","14.673,00","14.795,00","14.796,00","14.526,00","28,11K","-0,86%"
"07.03.2023","14.801,00","14.560,00","14.843,00","14.560,00","21,05K","1,59%"
"06.03.2023","14.569,00","14.609,00","14.684,00","14.536,00","8,90K","-0,27%"
"03.03.2023","14.608,00","14.536,00","14.620,00","14.488,00","9,71K","0,56%"
"02.03.2023","14.527,00","14.727,00","14.811,00","14.507,00","13,29K","-1,53%"
"01.03.2023","14.752,00","14.534,00","14.879,00","14.527,00","16,14K","1,72%"
"28.02.2023","14.502,00","14.628,00","14.709,00","14.475,00","11,38K","-0,28%"
"27.02.2023","14.543,00","14.429,00","14.662,00","14.384,00","16,21K","0,88%"
"24.02.2023","14.416,00","14.584,00","14.607,00","14.402,00","10,91K","-1,00%"
"22.02.2023","14.561,00","14.783,00","14.856,00","14.521,00","13,17K","-1,46%"
"21.02.2023","14.776,00","14.656,00","14.826,00","14.581,00","12,07K","0,77%"
"20.02.2023","14.663,00","14.582,00","14.726,00","14.343,00","16,26K","0,43%"
"17.02.2023","14.600,00","14.419,00","14.650,00","14.384,00","15,93K","0,90%"
"16.02.2023","14.470,00","14.648,00","14.838,00","14.415,00","24,79K","-1,70%"
"15.02.2023","14.720,00","14.901,00","14.959,00","14.611,00","20,45K","-1,42%"
"14.02.2023","14.932,00","15.057,00","15.083,00","14.861,00","17,73K","-1,07%"
"13.02.2023","15.094,00","14.917,00","15.137,00","14.911,00","26,36K","1,17%"
"10.02.2023","14.919,00","15.104,00","15.105,00","14.728,00","24,10K","-1,20%"
"09.02.2023","15.100,00","14.964,00","15.125,00","14.937,00","14,60K","1,02%"
"08.02.2023","14.947,00","15.050,00","15.273,00","14.921,00","21,72K","-0,77%"
"07.02.2023","15.063,00","15.061,00","15.150,00","14.898,00","16,84K","0,11%"
"06.02.2023","15.047,00","15.168,00","15.181,00","14.964,00","13,56K","-0,69%"
"03.02.2023","15.152,00","15.296,00","15.330,00","15.058,00","21,11K","-0,78%"
"02.02.2023","15.271,00","15.435,00","15.538,00","15.250,00","15,76K","-0,63%"
"01.02.2023","15.368,00","15.273,00","15.467,00","15.246,00","15,04K","0,71%"
"31.01.2023","15.259,00","15.357,00","15.498,00","15.187,00","16,86K","-0,54%"
"30.01.2023","15.342,00","15.210,00","15.360,00","15.150,00","10,84K","0,89%"
"27.01.2023","15.207,00","14.870,00","15.380,00","14.820,00","27,34K","2,07%"
"26.01.2023","14.899,00","15.055,00","15.160,00","14.857,00","20,82K","-1,06%"
"25.01.2023","15.058,00","14.909,00","15.133,00","14.808,00","21,97K","0,96%"
"24.01.2023","14.915,00","15.158,00","15.261,00","14.897,00","17,57K","-1,51%"
"23.01.2023","15.144,00","15.340,00","15.345,00","14.425,00","27,63K","-1,37%"
"20.01.2023","15.354,00","15.337,00","15.429,00","15.190,00","14,71K","0,07%"
"19.01.2023","15.344,00","15.536,00","15.558,00","15.293,00","12,90K","-1,41%"
"18.01.2023","15.564,00","15.531,00","15.604,00","15.377,00","16,51K","0,03%"
"17.01.2023","15.560,00","15.715,00","15.847,00","15.524,00","14,09K","-0,87%"
"16.01.2023","15.697,00","15.529,00","15.726,00","15.503,00","17,98K","1,11%"
"13.01.2023","15.524,00","15.664,00","15.710,00","15.473,00","21,11K","-1,00%"
"12.01.2023","15.681,00","15.641,00","15.813,00","15.488,00","16,58K","0,45%"
"11.01.2023","15.610,00","15.532,00","15.698,00","15.524,00","7,82K","0,50%"
"10.01.2023","15.532,00","15.605,00","15.653,00","15.415,00","8,13K","-0,56%"
"09.01.2023","15.619,00","15.620,00","15.792,00","15.559,00","10,99K","-0,08%"
"06.01.2023","15.631,00","15.618,00","15.727,00","15.480,00","8,05K","0,10%"
"05.01.2023","15.615,00","15.793,00","15.824,00","15.547,00","11,90K","-1,07%"
"04.01.2023","15.784,00","15.751,00","15.919,00","15.730,00","6,90K","0,23%"
"03.01.2023","15.747,00","15.529,00","15.811,00","15.516,00","8,56K","1,37%"
"30.12.2022","15.534,00","15.471,00","15.557,00","15.405,00","10,06K","0,34%"
"29.12.2022","15.482,00","15.399,00","15.632,00","15.285,00","10,44K","0,43%"
"28.12.2022","15.415,00","15.530,00","15.632,00","15.366,00","16,62K","-0,74%"
"27.12.2022","15.530,00","15.336,00","15.604,00","15.297,00","14,51K","1,34%"
"26.12.2022","15.325,00","15.186,00","15.347,00","15.159,00","10,95K","0,98%"
"23.12.2022","15.177,00","15.179,00","15.274,00","15.073,00","11,63K","0,03%"
"22.12.2022","15.173,00","15.082,00","15.367,00","15.040,00","17,08K","0,69%"
"21.12.2022","15.069,00","15.055,00","16.005,00","14.986,00","16,75K","0,21%"
"20.12.2022","15.037,00","15.072,00","15.217,00","14.830,00","17,50K","-0,27%"
"19.12.2022","15.077,00","14.728,00","15.159,00","14.619,00","16,92K","2,31%"
"16.12.2022","14.737,00","14.522,00","14.882,00","14.398,00","20,41K","3,45%"
"15.12.2022","14.246,00","14.959,00","14.964,00","14.195,00","14,63K","-4,59%"
"14.12.2022","14.931,00","14.916,00","15.050,00","14.822,00","15,95K","-0,25%"
"13.12.2022","14.969,00","14.750,00","14.999,00","14.712,00","34,15K","1,44%"
"12.12.2022","14.756,00","14.939,00","15.045,00","14.699,00","14,47K","-1,13%"
"09.12.2022","14.924,00","14.914,00","15.098,00","14.825,00","13,84K","0,20%"
"08.12.2022","14.894,00","15.017,00","15.183,00","14.803,00","16,30K","-1,04%"
"07.12.2022","15.050,00","14.798,00","15.123,00","14.577,00","21,90K","1,58%"
"06.12.2022","14.816,00","14.915,00","14.975,00","14.680,00","14,01K","-0,66%"
"05.12.2022","14.915,00","14.524,00","15.016,00","14.462,00","18,44K","2,84%"
"02.12.2022","14.503,00","14.594,00","14.800,00","14.431,00","15,01K","-0,94%"
"01.12.2022","14.640,00","14.306,00","14.745,00","14.280,00","23,37K","2,16%"
"30.11.2022","14.331,00","14.521,00","14.521,00","14.241,00","11,72K","-1,29%"
"29.11.2022","14.519,00","14.646,00","14.795,00","14.368,00","20,75K","-0,93%"
"28.11.2022","14.655,00","14.661,00","14.735,00","14.479,00","13,55K","-0,22%"
"25.11.2022","14.687,00","14.779,00","14.830,00","14.611,00","12,03K","-0,67%"
"24.11.2022","14.786,00","14.772,00","14.906,00","14.725,00","11,81K","0,24%"
"23.11.2022","14.750,00","14.916,00","14.965,00","14.728,00","19,67K","-1,23%"
"22.11.2022","14.934,00","14.590,00","14.967,00","14.531,00","23,37K","2,51%"
"21.11.2022","14.568,00","15.049,00","15.098,00","14.550,00","19,64K","-3,05%"
"18.11.2022","15.026,00","15.000,00","15.058,00","14.727,00","16,61K","0,01%"
"17.11.2022","15.025,00","15.300,00","15.404,00","14.842,00","21,87K","-1,69%"
"16.11.2022","15.284,00","15.163,00","15.514,00","14.644,00","35,44K","0,84%"
"15.11.2022","15.156,00","15.519,00","15.677,00","15.055,00","29,15K","-2,12%"
"14.11.2022","15.485,00","14.726,00","15.558,00","14.703,00","26,38K","5,34%"
"11.11.2022","14.700,00","14.035,00","14.768,00","13.993,00","26,30K","4,75%"
"10.11.2022","14.034,00","13.833,00","14.051,00","13.676,00","21,33K","0,68%"
"09.11.2022","13.939,00","14.075,00","14.230,00","13.740,00","29,08K","-0,93%"
"08.11.2022","14.070,00","14.127,00","14.254,00","13.935,00","16,73K","-0,40%"
"07.11.2022","14.126,00","13.473,00","14.196,00","13.407,00","22,72K","4,24%"
"03.11.2022","13.551,00","13.760,00","13.776,00","13.371,00","19,52K","-1,58%"
"02.11.2022","13.768,00","13.717,00","13.793,00","13.570,00","14,72K","0,36%"
"01.11.2022","13.718,00","13.880,00","13.969,00","13.694,00","14,71K","-1,06%"
"31.10.2022","13.865,00","13.640,00","14.197,00","13.565,00","22,56K","1,52%"
"28.10.2022","13.658,00","13.379,00","13.692,00","13.202,00","20,54K","2,09%"
"27.10.2022","13.378,00","13.291,00","13.492,00","13.177,00","16,79K","1,20%"
"26.10.2022","13.219,00","13.609,00","13.809,00","13.102,00","22,48K","-2,96%"
"25.10.2022","13.622,00","13.216,00","13.642,00","13.201,00","13,02K","2,89%"
"24.10.2022","13.240,00","13.248,00","13.596,00","13.131,00","16,07K","-0,29%"
"21.10.2022","13.278,00","13.207,00","13.303,00","12.801,00","18,27K","0,52%"
"20.10.2022","13.209,00","12.982,00","13.390,00","12.740,00","15,88K","2,01%"
"19.10.2022","12.949,00","13.566,00","13.573,00","12.738,00","21,17K","-4,41%"
"18.10.2022","13.547,00","13.319,00","13.648,00","13.140,00","18,58K","1,61%"
"17.10.2022","13.332,00","12.686,00","13.410,00","12.685,00","18,00K","4,61%"
"14.10.2022","12.744,00","12.772,00","12.819,00","12.438,00","12,62K","-0,16%"
"13.10.2022","12.765,00","12.922,00","13.039,00","12.617,00","13,23K","-1,23%"
"12.10.2022","12.924,00","12.960,00","13.180,00","12.622,00","13,79K","-0,47%"
"11.10.2022","12.985,00","12.553,00","13.224,00","12.414,00","16,79K","3,44%"
"10.10.2022","12.553,00","12.250,00","12.635,00","11.640,00","22,76K","2,57%"
"07.10.2022","12.239,00","12.580,00","12.630,00","12.166,00","10,12K","-2,88%"
"06.10.2022","12.602,00","12.751,00","12.848,00","12.499,00","13,57K","-0,85%"
"05.10.2022","12.710,00","13.103,00","13.183,00","12.434,00","18,24K","-2,79%"
"04.10.2022","13.075,00","12.962,00","13.700,00","12.892,00","15,29K","0,79%"
"03.10.2022","12.973,00","12.433,00","13.006,00","12.402,00","11,30K","4,18%"
"30.09.2022","12.452,00","12.419,00","12.950,00","12.089,00","23,36K","0,57%"
"29.09.2022","12.382,00","13.019,00","13.319,00","12.183,00","19,81K","-4,85%"
"28.09.2022","13.013,00","13.220,00","13.477,00","12.916,00","12,17K","-0,97%"
"27.09.2022","13.140,00","13.670,00","13.670,00","12.889,00","17,20K","-0,88%"
"26.09.2022","13.256,00","14.321,00","14.329,00","12.513,00","22,06K","-7,53%"
"23.09.2022","14.335,00","15.000,00","15.146,00","14.130,00","7,72K","-4,25%"
"22.09.2022","14.972,00","14.832,00","15.342,00","14.832,00","5,89K","0,06%"
"21.09.2022","14.963,00","15.551,00","15.871,00","14.129,00","18,56K","-3,59%"
"20.09.2022","15.520,00","16.168,00","16.260,00","15.400,00","19,15K","-4,07%"
"19.09.2022","16.178,00","16.415,00","16.571,00","16.128,00","10,12K","-1,43%"
"16.09.2022","16.413,00","16.471,00","16.651,00","16.205,00","9,70K","1,25%"
"15.09.2022","16.210,00","16.235,00","16.424,00","16.010,00","14,57K","0,15%"
"14.09.2022","16.186,00","16.554,00","16.554,00","15.950,00","23,15K","-1,98%"
"13.09.2022","16.513,00","16.669,00","16.806,00","16.415,00","6,64K","-0,89%"
"12.09.2022","16.661,00","16.769,00","16.975,00","16.587,00","25,11K","-0,53%"
"09.09.2022","16.749,00","16.050,00","16.800,00","16.019,00","9,62K","2,00%"
"07.09.2022","16.420,00","16.570,00","16.789,00","16.250,00","9,40K","-1,39%"
"06.09.2022","16.652,00","17.100,00","17.271,00","16.506,00","16,35K","-1,95%"
"05.09.2022","16.984,00","16.997,00","17.068,00","16.463,00","9,97K","1,13%"
"02.09.2022","16.795,00","16.729,00","17.049,00","16.599,00","11,98K","0,66%"
"01.09.2022","16.685,00","16.212,00","16.725,00","15.962,00","12,16K","3,26%"
"31.08.2022","16.159,00","15.840,00","16.349,00","15.106,00","13,99K","3,07%"
"30.08.2022","15.678,00","15.690,00","15.842,00","15.486,00","15,92K","0,26%"
"29.08.2022","15.637,00","15.251,00","15.677,00","15.251,00","11,34K","1,37%"
"26.08.2022","15.425,00","15.485,00","15.510,00","15.292,00","8,57K","-0,48%"
"25.08.2022","15.500,00","15.545,00","15.680,00","15.362,00","12,15K","0,14%"
"24.08.2022","15.479,00","15.714,00","15.752,00","15.464,00","9,04K","-1,15%"
"23.08.2022","15.659,00","15.515,00","15.871,00","15.437,00","11,11K","0,93%"
"22.08.2022","15.514,00","15.697,00","15.697,00","15.329,00","14,57K","0,58%"
"19.08.2022","15.425,00","15.100,00","15.648,00","15.059,00","16,74K","1,15%"
"18.08.2022","15.250,00","15.451,00","15.489,00","15.150,00","14,81K","-1,47%"
"17.08.2022","15.478,00","15.649,00","15.719,00","15.267,00","13,91K","-0,42%"
"16.08.2022","15.543,00","15.284,00","15.623,00","15.209,00","14,46K","1,99%"
"15.08.2022","15.239,00","14.909,00","15.255,00","14.807,00","15,65K","2,19%"
"12.08.2022","14.912,00","15.239,00","15.239,00","14.845,00","9,14K","-0,70%"
"11.08.2022","15.017,00","15.258,00","15.318,00","14.917,00","13,25K","-0,35%"
"10.08.2022","15.069,00","15.223,00","15.497,00","14.943,00","19,51K","-1,28%"
"09.08.2022","15.264,00","14.856,00","15.399,00","14.512,00","13,18K","4,41%"
"08.08.2022","14.619,00","14.778,00","15.000,00","14.550,00","12,16K","0,61%"
"05.08.2022","14.530,00","14.959,00","14.959,00","14.459,00","13,76K","-2,29%"
"04.08.2022","14.870,00","14.846,00","15.037,00","14.709,00","11,93K","-0,22%"
