"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"17.09.2021","155.059","158.545","158.740","154.270","0,23K","-3,62%"
"16.09.2021","160.877","162.312","163.455","151.842","0,39K","-1,48%"
"15.09.2021","163.295","162.557","165.037","160.134","0,46K","0,40%"
"14.09.2021","162.651","165.588","165.588","161.800","0,38K","-1,62%"
"13.09.2021","165.332","164.095","165.676","162.852","0,23K","0,87%"
"10.09.2021","163.900","162.392","165.063","160.811","0,38K","1,01%"
"09.09.2021","162.254","166.255","166.500","161.525","0,43K","-2,43%"
"08.09.2021","166.297","166.950","167.040","165.997","0,20K","-0,34%"
"07.09.2021","166.860","166.896","167.398","165.500","0,29K","0,19%"
"06.09.2021","166.537","165.194","167.479","164.602","0,38K","0,67%"
"03.09.2021","165.429","168.927","169.194","164.152","0,80K","-1,72%"
"02.09.2021","168.329","166.513","170.353","165.132","0,79K","1,00%"
"01.09.2021","166.670","164.500","166.694","162.930","0,88K","1,29%"
"31.08.2021","164.555","167.143","167.617","164.314","0,76K","-1,38%"
"30.08.2021","166.851","165.998","168.288","165.743","0,41K","0,64%"
"27.08.2021","165.789","163.220","166.100","162.500","0,54K","1,80%"
"26.08.2021","162.857","164.250","164.995","162.782","0,29K","-0,79%"
"25.08.2021","164.154","161.977","164.541","161.783","0,22K","1,35%"
"24.08.2021","161.968","160.644","163.764","160.644","0,37K","0,39%"
"23.08.2021","161.341","160.195","161.951","159.962","0,37K","0,80%"
"20.08.2021","160.065","162.150","163.250","159.017","0,44K","-1,16%"
"19.08.2021","161.951","164.788","165.320","159.884","1,06K","-1,75%"
"18.08.2021","164.828","168.199","168.986","163.698","0,54K","-1,93%"
"17.08.2021","168.065","169.457","169.917","167.586","0,36K","-0,65%"
"16.08.2021","169.165","168.666","170.978","168.237","0,41K","0,03%"
"13.08.2021","169.115","168.379","169.137","166.847","0,22K","0,38%"
"12.08.2021","168.480","170.735","170.901","167.556","0,32K","-1,22%"
"11.08.2021","170.558","170.524","172.107","170.058","0,29K","0,04%"
"10.08.2021","170.497","167.906","171.474","166.910","0,43K","1,84%"
"09.08.2021","167.414","171.000","171.272","166.738","0,55K","-2,00%"
"06.08.2021","170.837","173.100","173.700","170.777","0,30K","-1,27%"
"05.08.2021","173.031","172.930","173.501","172.154","0,19K","-0,01%"
"04.08.2021","173.056","172.492","174.246","172.360","0,17K","0,24%"
"03.08.2021","172.635","172.061","173.635","171.965","0,17K","-0,25%"
"02.08.2021","173.066","173.134","175.137","172.846","0,30K","-0,12%"
"30.07.2021","173.270","173.455","174.598","171.715","0,37K","-0,02%"
"29.07.2021","173.304","172.915","174.800","171.625","0,36K","0,35%"
"28.07.2021","172.701","172.114","174.051","171.141","0,37K","0,36%"
"27.07.2021","172.090","168.715","172.890","168.597","0,64K","2,13%"
"26.07.2021","168.507","167.944","169.000","165.806","0,37K","0,31%"
"23.07.2021","167.985","168.272","169.588","167.301","0,33K","-0,13%"
"22.07.2021","168.196","165.370","168.346","165.350","0,53K","1,79%"
"21.07.2021","165.233","165.034","167.326","165.000","0,30K","0,26%"
"20.07.2021","164.810","161.434","166.700","161.150","1,16K","2,08%"
"19.07.2021","161.448","161.880","161.897","159.618","0,38K","-0,17%"
"16.07.2021","161.719","165.900","166.250","159.252","0,95K","-2,60%"
"15.07.2021","166.033","163.724","166.500","162.621","0,49K","1,46%"
"14.07.2021","163.648","165.100","167.107","163.000","0,74K","-0,86%"
"13.07.2021","165.067","160.601","165.314","160.560","0,79K","2,51%"
"12.07.2021","161.022","160.224","161.990","158.602","0,58K","0,76%"
"09.07.2021","159.814","154.459","160.911","154.293","0,97K","3,81%"
"08.07.2021","153.943","156.750","160.729","153.526","0,74K","-1,86%"
"07.07.2021","156.861","151.381","157.227","151.326","0,76K","3,62%"
"06.07.2021","151.381","153.845","154.220","150.226","0,55K","-1,40%"
"05.07.2021","153.533","155.471","155.674","153.073","0,30K","-1,33%"
"02.07.2021","155.609","155.413","157.022","154.754","0,20K","0,20%"
"01.07.2021","155.293","155.283","157.535","154.237","0,32K","-0,50%"
"30.06.2021","156.080","152.290","156.333","151.655","0,43K","2,35%"
"29.06.2021","152.500","155.490","155.500","151.265","0,62K","-1,69%"
"28.06.2021","155.120","154.499","157.500","153.263","0,58K","0,09%"
"25.06.2021","154.974","157.717","157.775","151.270","1,01K","-1,23%"
"24.06.2021","156.900","158.140","159.378","147.123","1,40K","-0,68%"
"23.06.2021","157.967","157.420","159.504","157.090","0,25K","0,28%"
"22.06.2021","157.531","158.073","161.000","156.821","0,72K","-0,33%"
"21.06.2021","158.051","160.647","161.230","155.521","0,50K","-1,32%"
"18.06.2021","160.168","161.601","163.220","157.952","0,34K","-1,91%"
"17.06.2021","163.295","167.400","167.486","163.033","0,46K","-2,49%"
"16.06.2021","167.461","170.590","170.590","166.900","0,50K","-1,41%"
"15.06.2021","169.852","171.700","173.465","169.210","0,51K","-0,97%"
"14.06.2021","171.517","172.850","175.535","171.001","0,22K","-0,68%"
"11.06.2021","172.684","169.450","175.000","168.847","0,65K","1,93%"
"10.06.2021","169.410","165.742","169.999","165.095","0,55K","2,08%"
"09.06.2021","165.963","165.259","166.799","163.800","0,27K","0,66%"
"08.06.2021","164.881","168.790","171.000","164.711","0,52K","-1,95%"
"07.06.2021","168.163","165.121","168.991","163.020","0,39K","2,20%"
"04.06.2021","164.550","166.370","167.286","160.914","0,85K","-0,83%"
"03.06.2021","165.925","168.523","169.500","165.846","0,57K","-1,21%"
"02.06.2021","167.962","168.500","170.990","166.579","0,60K","-0,33%"
"01.06.2021","168.525","168.480","169.691","168.027","0,65K","0,15%"
"31.05.2021","168.270","168.499","169.685","165.270","0,76K","-0,53%"
"28.05.2021","169.159","168.581","170.500","167.150","0,32K","1,17%"
"27.05.2021","167.206","167.665","171.336","166.920","0,49K","0,00%"
"26.05.2021","167.200","172.155","172.569","166.541","0,46K","-2,89%"
"25.05.2021","172.173","171.416","172.858","169.991","0,22K","0,43%"
"24.05.2021","171.428","170.825","172.990","170.500","0,17K","0,29%"
"21.05.2021","170.932","174.101","174.993","170.830","0,32K","-2,27%"
"20.05.2021","174.896","170.470","176.999","169.523","1,38K","3,03%"
"19.05.2021","169.750","171.152","173.498","169.333","0,31K","-1,02%"
"18.05.2021","171.506","170.209","174.749","170.100","0,30K","0,92%"
"17.05.2021","169.947","170.900","172.400","169.112","0,21K","-0,20%"
"14.05.2021","170.281","171.831","172.878","169.000","0,29K","-0,79%"
"13.05.2021","171.642","176.200","176.220","170.472","0,46K","-2,71%"
"12.05.2021","176.432","175.180","178.000","175.103","0,22K","1,03%"
"11.05.2021","174.629","176.999","177.977","174.249","0,35K","-1,50%"
"10.05.2021","177.297","176.221","179.395","175.605","0,33K","0,81%"
"07.05.2021","175.870","168.700","176.125","168.503","0,38K","3,76%"
"06.05.2021","169.489","169.237","171.461","166.384","0,30K","0,45%"
"05.05.2021","168.729","168.637","170.200","164.313","0,65K","0,40%"
"04.05.2021","168.059","171.767","172.765","167.300","0,34K","-1,99%"
"30.04.2021","171.469","173.715","174.800","169.717","0,73K","-1,49%"
"29.04.2021","174.058","173.998","175.734","172.699","0,22K","0,22%"
"28.04.2021","173.679","174.900","178.190","171.505","0,65K","-0,70%"
"27.04.2021","174.900","182.499","182.499","172.948","1,66K","-3,98%"
"26.04.2021","182.151","180.727","183.653","179.850","0,36K","0,27%"
"23.04.2021","181.659","180.777","181.952","179.001","0,90K","0,42%"
"22.04.2021","180.903","173.675","183.867","173.136","2,19K","4,23%"
"21.04.2021","173.565","167.996","173.998","167.000","0,79K","4,23%"
"20.04.2021","166.517","166.395","170.372","166.395","0,53K","-0,13%"
"19.04.2021","166.738","167.887","174.224","165.561","1,57K","-0,80%"
"16.04.2021","168.076","158.199","169.499","157.505","1,05K","6,85%"
"15.04.2021","157.300","153.461","158.000","152.622","0,32K","2,13%"
"14.04.2021","154.017","153.251","155.420","153.092","0,25K","0,25%"
"13.04.2021","153.630","151.090","155.999","150.870","0,40K","1,81%"
"12.04.2021","150.901","146.990","151.499","146.990","0,28K","2,47%"
"09.04.2021","147.260","148.995","148.999","147.050","0,07K","-0,97%"
"08.04.2021","148.699","146.527","148.999","146.405","0,21K","0,95%"
"07.04.2021","147.298","144.402","147.575","142.502","0,26K","2,04%"
"06.04.2021","144.359","145.333","145.800","144.250","0,10K","-0,81%"
"05.04.2021","145.539","145.700","146.241","143.507","0,11K","0,29%"
"02.04.2021","145.113","145.200","145.898","144.444","0,14K","0,51%"
"01.04.2021","144.379","145.906","146.968","144.378","0,21K","-1,38%"
"31.03.2021","146.400","140.755","147.700","140.755","0,46K","3,90%"
"30.03.2021","140.909","140.679","141.702","140.297","0,14K","0,43%"
"29.03.2021","140.300","137.707","140.559","137.300","0,09K","1,88%"
"26.03.2021","137.709","135.658","138.300","135.400","0,07K","2,38%"
"25.03.2021","134.505","138.000","138.500","134.387","0,08K","-1,72%"
"24.03.2021","136.859","136.020","138.000","134.270","0,12K","0,72%"
"23.03.2021","135.880","138.426","138.733","135.174","0,13K","-2,19%"
"22.03.2021","138.925","138.100","139.800","138.100","0,09K","0,31%"
"19.03.2021","138.500","139.200","139.440","136.270","0,09K","-3,27%"
"18.03.2021","143.175","143.192","153.399","141.614","0,17K","0,74%"
"17.03.2021","142.128","144.662","144.662","141.497","0,22K","-0,80%"
"16.03.2021","143.272","142.880","144.599","141.129","0,15K","0,07%"
"15.03.2021","143.169","140.254","145.056","140.150","0,44K","2,43%"
"12.03.2021","139.766","136.176","141.000","135.100","0,20K","3,15%"
"11.03.2021","135.501","134.014","136.750","132.944","0,13K","1,79%"
"10.03.2021","133.122","130.668","133.701","130.405","0,20K","1,83%"
"09.03.2021","130.727","133.880","134.872","129.084","0,21K","-1,69%"
"05.03.2021","132.974","136.192","136.192","130.100","0,26K","-2,08%"
"04.03.2021","135.798","137.899","139.950","133.871","0,44K","-1,63%"
"03.03.2021","138.049","135.492","138.132","135.492","0,26K","1,69%"
"02.03.2021","135.758","136.897","138.000","135.359","0,18K","-1,11%"
"01.03.2021","137.283","135.230","137.909","133.100","0,29K","2,00%"
"26.02.2021","134.588","134.939","136.750","132.000","0,52K","-0,69%"
"25.02.2021","135.528","129.238","136.709","129.238","0,48K","4,54%"
"24.02.2021","129.640","133.592","133.808","129.519","0,26K","-2,88%"
"22.02.2021","133.491","132.179","134.679","131.005","0,23K","1,68%"
"19.02.2021","131.287","128.509","135.200","127.505","0,17K","2,05%"
"18.02.2021","128.649","129.762","129.762","127.967","0,10K","-0,35%"
"17.02.2021","129.097","129.893","131.000","128.970","0,10K","-0,85%"
"16.02.2021","130.198","128.805","130.198","128.511","0,14K","1,57%"
"15.02.2021","128.190","128.700","130.000","128.190","0,14K","0,06%"
"12.02.2021","128.112","128.235","128.766","125.021","0,20K","-0,29%"
"11.02.2021","128.491","128.186","128.801","127.738","0,06K","0,30%"
"10.02.2021","128.106","129.054","129.719","127.371","0,07K","-0,58%"
"09.02.2021","128.849","129.999","130.948","128.510","0,25K","-0,73%"
"08.02.2021","129.792","128.720","131.365","128.643","0,23K","0,93%"
"05.02.2021","128.602","129.147","131.078","128.281","0,17K","-0,64%"
"04.02.2021","129.432","128.264","131.669","127.889","0,26K","0,84%"
"03.02.2021","128.360","129.213","130.176","127.976","0,20K","-1,22%"
"02.02.2021","129.945","127.940","130.591","127.855","0,16K","1,13%"
"01.02.2021","128.489","126.390","128.786","126.390","0,19K","1,83%"
"29.01.2021","126.175","128.552","128.600","125.887","0,26K","-1,52%"
"28.01.2021","128.124","128.833","129.303","126.999","0,38K","-0,80%"
"27.01.2021","129.153","131.885","133.664","127.995","0,40K","-1,83%"
"26.01.2021","131.567","130.750","133.115","130.263","0,15K","0,20%"
"25.01.2021","131.303","133.019","134.138","129.587","0,20K","-1,38%"
"22.01.2021","133.139","134.908","135.000","131.159","0,27K","-1,16%"
"21.01.2021","134.695","134.250","135.907","133.290","0,22K","0,25%"
"20.01.2021","134.361","134.500","135.717","134.011","0,10K","-0,19%"
"19.01.2021","134.619","135.952","136.027","134.351","0,13K","-1,03%"
"18.01.2021","136.023","135.620","136.700","132.224","0,38K","-0,33%"
"15.01.2021","136.476","137.172","140.000","135.500","0,47K","-1,25%"
"14.01.2021","138.210","132.200","138.823","129.500","0,66K","4,76%"
"13.01.2021","131.929","134.082","134.990","131.000","0,33K","-1,77%"
"12.01.2021","134.308","134.964","136.710","132.730","0,30K","-0,67%"
"11.01.2021","135.217","137.935","138.968","133.335","0,24K","-2,62%"
"08.01.2021","138.854","133.582","139.020","133.582","0,26K","3,98%"
"06.01.2021","133.544","134.676","134.678","132.805","0,13K","-0,58%"
"05.01.2021","134.319","134.900","135.198","131.140","0,27K","-0,91%"
"04.01.2021","135.547","133.274","137.145","133.155","0,21K","1,99%"
"30.12.2020","132.908","134.360","135.357","132.270","0,22K","-1,04%"
"29.12.2020","134.298","137.716","137.800","132.075","0,45K","-2,37%"
"28.12.2020","137.560","136.101","137.926","135.398","0,38K","1,05%"
"25.12.2020","136.137","132.509","137.800","132.132","0,58K","2,50%"
"24.12.2020","132.814","129.406","132.961","129.406","0,21K","2,16%"
"23.12.2020","130.000","129.001","130.200","128.688","0,13K","0,63%"
"22.12.2020","129.190","128.870","130.580","125.371","0,30K","3,33%"
"21.12.2020","125.023","126.778","127.724","123.200","0,19K","-1,01%"
"18.12.2020","126.294","124.620","126.389","122.770","0,22K","1,60%"
"17.12.2020","124.302","126.774","127.965","124.182","0,30K","-1,87%"
"16.12.2020","126.667","125.523","128.323","124.392","0,47K","0,87%"
"15.12.2020","125.571","126.531","128.984","125.167","0,50K","-1,42%"
"14.12.2020","127.386","122.000","129.349","120.518","1,27K","3,89%"
"11.12.2020","122.616","120.022","124.027","119.196","0,30K","2,15%"
"10.12.2020","120.036","117.782","121.000","117.503","0,22K","1,80%"
"09.12.2020","117.913","116.414","118.743","115.781","0,20K","2,32%"
"08.12.2020","115.240","117.341","121.071","115.001","1,56K","-1,84%"
"07.12.2020","117.397","115.214","118.390","114.171","1,00K","1,73%"
"04.12.2020","115.396","111.430","115.420","111.378","0,40K","3,85%"
"03.12.2020","111.122","113.743","113.743","110.403","0,18K","-2,31%"
"02.12.2020","113.748","110.524","113.748","110.524","0,27K","2,81%"
"01.12.2020","110.636","109.790","111.469","109.051","0,11K","1,08%"
"30.11.2020","109.452","110.598","111.763","109.480","0,12K","-1,48%"
"27.11.2020","111.091","111.319","112.219","110.300","0,10K","-0,50%"
"26.11.2020","111.645","109.693","111.700","109.650","0,08K","2,21%"
"25.11.2020","109.233","111.262","111.912","109.200","0,18K","-1,30%"
"24.11.2020","110.672","107.736","111.184","107.736","0,34K","2,72%"
"23.11.2020","107.744","107.456","109.100","107.456","0,15K","0,48%"
"20.11.2020","107.232","106.900","107.597","106.666","0,04K","0,33%"
"19.11.2020","106.877","109.079","109.300","106.700","0,13K","-1,87%"
"18.11.2020","108.918","108.330","109.376","107.817","0,12K","0,79%"
"17.11.2020","108.066","109.995","110.150","107.885","0,11K","-1,90%"
"16.11.2020","110.159","107.380","110.300","107.360","0,20K","2,57%"
"13.11.2020","107.395","106.627","107.500","105.853","0,11K","0,62%"
"12.11.2020","106.729","106.459","108.288","105.611","0,16K","0,25%"
"11.11.2020","106.459","106.449","107.279","105.901","0,14K","0,82%"
"10.11.2020","105.590","105.859","107.298","105.520","0,19K","-1,43%"
"09.11.2020","107.120","106.350","108.795","105.700","0,32K","1,06%"
"06.11.2020","105.998","104.540","106.097","103.950","0,20K","1,34%"
"05.11.2020","104.600","107.864","109.400","104.016","0,66K","-3,24%"
"03.11.2020","108.102","106.342","108.357","106.105","0,18K","1,36%"
"02.11.2020","106.650","105.351","107.830","104.200","0,52K","1,25%"
"30.10.2020","105.338","102.686","105.360","101.068","0,34K","2,38%"
"29.10.2020","102.889","101.632","102.999","101.358","0,22K","0,88%"
"28.10.2020","101.993","103.800","103.800","101.000","0,26K","-1,46%"
"27.10.2020","103.504","104.100","105.110","103.251","0,60K","-0,59%"
"26.10.2020","104.123","103.620","104.256","102.053","0,40K","0,41%"
"23.10.2020","103.702","102.953","104.124","102.512","0,33K","0,83%"
"22.10.2020","102.853","99.993","103.210","99.100","0,49K","2,74%"
"21.10.2020","100.114","99.603","100.762","99.500","0,12K","0,28%"
"20.10.2020","99.830","98.300","99.830","98.276","0,10K","1,32%"
"19.10.2020","98.534","99.399","99.472","97.586","0,13K","-0,82%"
"16.10.2020","99.350","99.578","99.615","98.998","0,09K","0,15%"
"15.10.2020","99.198","99.255","99.859","98.960","0,08K","-0,60%"
"14.10.2020","99.799","98.683","99.908","97.916","0,24K","0,91%"
"13.10.2020","98.899","100.401","100.586","98.594","0,14K","-1,51%"
"12.10.2020","100.420","99.612","100.510","99.237","0,10K","1,07%"
"09.10.2020","99.357","99.472","99.982","99.344","0,05K","0,17%"
"08.10.2020","99.184","99.256","100.017","98.922","0,09K","0,27%"
"07.10.2020","98.915","99.230","99.625","98.640","0,05K","-0,32%"
"06.10.2020","99.231","100.288","100.331","98.989","0,08K","-1,24%"
"05.10.2020","100.482","99.668","100.350","99.520","0,05K","0,48%"
"02.10.2020","99.999","99.139","99.999","98.761","0,10K","0,69%"
"01.10.2020","99.315","99.199","99.808","98.505","0,10K","0,57%"
"30.09.2020","98.753","100.000","100.258","98.734","0,13K","-1,56%"
"29.09.2020","100.320","97.740","100.770","97.740","0,17K","2,67%"
"28.09.2020","97.707","98.103","99.200","97.544","0,09K","-0,46%"
"25.09.2020","98.154","97.047","98.000","96.851","0,07K","1,08%"
"24.09.2020","97.101","97.271","97.600","96.199","0,05K","-0,15%"
"23.09.2020","97.249","97.500","98.130","96.700","0,14K","-0,55%"
"22.09.2020","97.790","96.555","97.792","96.520","0,12K","1,60%"
"21.09.2020","96.248","97.742","97.742","95.988","0,13K","-1,18%"
"18.09.2020","97.396","98.737","98.880","97.030","0,13K","-1,43%"
"17.09.2020","98.811","98.700","99.621","98.295","0,17K","-0,13%"
"16.09.2020","98.939","99.600","99.680","97.819","0,19K","-0,66%"
"15.09.2020","99.598","98.530","99.710","98.530","0,24K","0,63%"
"14.09.2020","98.975","97.635","99.179","97.325","0,10K","1,91%"
"11.09.2020","97.120","97.042","97.351","96.598","0,12K","-0,00%"
"10.09.2020","97.122","94.592","97.440","94.168","0,12K","2,67%"
"09.09.2020","94.598","92.838","94.706","92.837","0,07K","1,45%"
"08.09.2020","93.245","93.049","93.715","92.677","0,05K","0,32%"
"07.09.2020","92.948","93.379","93.379","92.800","0,10K","-0,02%"
"04.09.2020","92.964","93.472","93.531","92.114","0,07K","-0,26%"
"03.09.2020","93.210","93.629","94.420","93.210","0,20K","-0,41%"
"02.09.2020","93.591","93.392","94.802","92.996","0,22K","0,41%"
"01.09.2020","93.207","92.170","93.505","91.389","0,12K","1,24%"
"31.08.2020","92.061","93.650","94.114","92.000","0,11K","-1,10%"
"28.08.2020","93.088","94.000","94.500","93.000","0,10K","-1,00%"
"27.08.2020","94.029","95.150","95.150","94.029","0,03K","-1,04%"
"26.08.2020","95.015","95.008","95.311","94.666","0,01K","-0,12%"
"25.08.2020","95.128","95.418","95.610","94.661","0,05K","-0,01%"
"24.08.2020","95.139","94.972","95.713","94.921","0,03K","0,26%"
"21.08.2020","94.888","94.537","94.897","93.772","0,04K","0,26%"
"20.08.2020","94.642","95.229","95.578","94.434","0,09K","-0,95%"
"19.08.2020","95.550","95.196","96.051","95.061","0,04K","0,44%"
"18.08.2020","95.136","95.497","95.950","95.136","0,02K","-0,18%"
"17.08.2020","95.306","96.019","96.390","95.038","0,08K","-0,25%"
"14.08.2020","95.541","95.962","96.182","95.397","0,04K","-0,23%"
"13.08.2020","95.759","96.645","97.412","95.467","0,05K","-0,68%"
"12.08.2020","96.412","94.031","96.532","93.360","0,13K","2,66%"
"11.08.2020","93.912","92.350","94.133","92.350","0,06K","1,85%"
"10.08.2020","92.204","91.609","92.471","91.537","0,02K","0,91%"
"07.08.2020","91.377","92.200","92.450","90.814","0,08K","-1,57%"
"06.08.2020","92.837","93.752","93.752","92.627","0,05K","-0,24%"
"05.08.2020","93.057","92.499","93.209","92.001","0,05K","0,86%"
"04.08.2020","92.263","89.901","92.310","89.901","0,07K","1,76%"
"03.08.2020","90.667","90.800","91.095","90.568","0,02K","0,75%"
"31.07.2020","89.992","89.797","90.986","89.785","0,09K","0,45%"
"30.07.2020","89.590","91.200","91.200","89.000","0,10K","-2,12%"
"29.07.2020","91.533","91.280","92.000","90.520","0,07K","0,35%"
"28.07.2020","91.210","89.801","91.687","89.801","0,07K","1,08%"
"27.07.2020","90.234","89.108","90.400","88.477","0,11K","2,08%"
"24.07.2020","88.394","88.527","88.825","88.200","0,03K","-0,68%"
"23.07.2020","88.998","89.890","89.890","88.419","0,14K","-1,11%"
"22.07.2020","89.998","90.078","90.180","88.922","0,03K","-0,38%"
"21.07.2020","90.342","88.866","90.774","88.866","0,10K","1,87%"
"20.07.2020","88.686","88.403","88.725","87.733","0,06K","0,61%"
"17.07.2020","88.152","87.852","88.152","87.544","0,03K","0,72%"
"16.07.2020","87.519","88.131","88.131","87.034","0,03K","-0,30%"
"15.07.2020","87.780","87.318","88.500","87.318","0,03K","0,70%"
"14.07.2020","87.168","87.570","87.579","85.900","0,04K","-0,24%"
"13.07.2020","87.379","87.260","87.698","87.125","0,03K","0,67%"
"10.07.2020","86.800","87.100","87.200","86.400","0,05K","-0,25%"
"09.07.2020","87.017","88.615","88.753","87.000","0,03K","-2,42%"
"08.07.2020","89.173","88.280","89.700","88.077","0,04K","0,71%"
"07.07.2020","88.542","89.500","89.700","88.500","0,05K","-1,06%"
"06.07.2020","89.494","88.868","89.794","88.654","0,08K","1,50%"
"03.07.2020","88.168","87.000","88.168","86.900","0,06K","2,44%"
"02.07.2020","86.072","87.098","87.418","85.552","0,03K","-1,13%"
"30.06.2020","87.058","85.688","87.296","85.071","0,08K","1,91%"
"29.06.2020","85.429","85.644","85.644","84.570","0,08K","-0,63%"
"26.06.2020","85.972","86.850","86.850","85.382","0,04K","-0,39%"
"25.06.2020","86.312","87.498","87.498","86.312","0,04K","-1,36%"
"23.06.2020","87.499","86.877","87.499","86.450","0,04K","1,13%"
"22.06.2020","86.519","86.828","87.317","86.500","0,05K","-1,48%"
"19.06.2020","87.823","86.806","88.300","86.806","0,04K","-0,50%"
"17.06.2020","88.266","89.000","89.639","87.900","0,19K","0,06%"
"16.06.2020","88.213","87.003","90.160","87.003","0,16K","0,37%"
"15.06.2020","87.889","89.499","89.500","87.757","0,27K","-1,80%"
"11.06.2020","89.500","89.859","90.250","89.183","0,15K","-0,93%"
"10.06.2020","90.340","88.274","90.650","88.274","0,06K","-0,06%"
"09.06.2020","90.392","90.348","90.717","89.800","0,03K","0,07%"
"08.06.2020","90.328","90.563","91.294","90.000","0,08K","0,08%"
"05.06.2020","90.254","90.350","90.599","90.040","0,03K","0,43%"
"04.06.2020","89.870","90.740","90.813","89.500","0,06K","-0,92%"
"03.06.2020","90.703","90.412","90.800","88.641","0,08K","0,79%"
"02.06.2020","89.988","89.266","90.363","89.223","0,04K","0,65%"
"01.06.2020","89.405","88.847","90.249","88.782","0,04K","0,89%"
"29.05.2020","88.620","88.870","89.155","87.216","0,10K","-0,90%"
"28.05.2020","89.427","87.508","89.424","87.385","0,07K","2,42%"
"27.05.2020","87.312","87.075","87.983","86.731","0,09K","0,78%"
"26.05.2020","86.636","86.799","88.120","86.030","0,14K","0,24%"
"25.05.2020","86.432","83.374","86.599","83.374","0,15K","4,66%"
"22.05.2020","82.587","83.152","83.175","81.761","0,05K","-0,18%"
"21.05.2020","82.740","84.279","85.250","82.740","0,10K","-1,59%"
"20.05.2020","84.073","81.252","84.288","81.252","0,08K","2,61%"
"19.05.2020","81.933","82.150","82.500","81.600","0,06K","0,56%"
"18.05.2020","81.479","78.002","81.767","78.002","0,10K","3,38%"
"15.05.2020","78.817","78.448","80.020","78.448","0,05K","0,66%"
"14.05.2020","78.300","80.596","80.596","77.817","0,15K","-2,01%"
"13.05.2020","79.906","80.651","81.500","79.893","0,05K","-2,25%"
"12.05.2020","81.743","82.504","82.726","81.743","0,07K","-1,76%"
"08.05.2020","83.208","82.979","83.200","82.758","0,04K","-0,12%"
"07.05.2020","83.307","83.790","83.790","83.201","0,01K","-0,06%"
"06.05.2020","83.357","83.708","84.080","83.030","0,01K","-0,12%"
"05.05.2020","83.460","84.399","85.000","83.191","0,03K","0,28%"
"04.05.2020","83.223","83.501","84.020","82.759","0,05K","-2,07%"
"30.04.2020","84.986","84.299","85.298","83.291","0,10K","1,55%"
"29.04.2020","83.689","83.483","84.969","83.459","0,06K","0,29%"
"28.04.2020","83.444","82.593","85.000","82.501","0,20K","0,42%"
"27.04.2020","83.099","82.503","83.540","82.503","0,05K","0,66%"
"24.04.2020","82.554","83.009","84.354","82.414","0,26K","-2,56%"
"23.04.2020","84.719","83.599","84.719","83.599","0,05K","0,91%"
"22.04.2020","83.959","84.200","85.374","84.003","0,06K","-0,10%"
"21.04.2020","84.040","83.548","84.568","82.927","0,20K","-1,01%"
"20.04.2020","84.895","84.097","85.212","83.200","0,13K","0,53%"
"17.04.2020","84.446","84.596","85.500","83.974","0,08K","0,86%"
"16.04.2020","83.726","84.480","85.760","83.500","0,08K","-0,34%"
"15.04.2020","84.009","87.389","87.389","83.430","0,11K","-3,55%"
"14.04.2020","87.100","86.998","87.653","86.826","0,05K","0,55%"
"13.04.2020","86.625","87.509","87.761","86.400","0,04K","-2,01%"
"10.04.2020","88.399","87.250","88.399","87.250","0,01K","-0,37%"
"09.04.2020","88.725","88.455","89.495","87.500","0,06K","0,67%"
"08.04.2020","88.137","86.743","88.399","85.575","0,08K","1,19%"
"07.04.2020","87.099","85.818","88.590","85.818","0,09K","0,41%"
"06.04.2020","86.743","86.490","87.413","85.005","0,06K","1,75%"
"03.04.2020","85.247","83.100","85.797","82.981","0,16K","3,29%"
"02.04.2020","82.532","81.000","84.200","81.000","0,16K","0,15%"
"01.04.2020","82.411","82.000","83.628","82.000","0,10K","-2,01%"
"31.03.2020","84.101","80.301","84.195","80.301","0,08K","4,04%"
"30.03.2020","80.833","80.900","81.314","78.262","0,08K","-0,10%"
"27.03.2020","80.912","81.536","81.536","79.435","0,03K","-1,53%"
"26.03.2020","82.170","84.500","85.700","80.842","0,04K","-1,29%"
"25.03.2020","83.244","81.939","86.328","81.939","0,18K","2,00%"
"24.03.2020","81.609","78.994","82.000","78.700","0,11K","5,41%"
"23.03.2020","77.424","80.300","80.300","75.630","0,13K","-3,58%"
"20.03.2020","80.300","77.506","83.000","77.506","0,06K","2,14%"
"18.03.2020","78.616","79.570","80.543","73.770","0,21K","-2,07%"
"17.03.2020","80.281","80.030","83.300","77.955","0,15K","-2,34%"
"16.03.2020","82.208","80.995","84.499","73.000","0,30K","1,50%"
"13.03.2020","80.995","78.025","82.317","73.500","0,15K","3,97%"
"12.03.2020","77.901","81.100","81.100","77.314","1,33K","-6,06%"
"11.03.2020","82.928","83.001","85.300","82.020","0,12K","-0,10%"
"10.03.2020","83.013","81.595","88.917","70.222","1,27K","2,13%"
"06.03.2020","81.285","82.067","82.649","79.474","0,59K","-2,44%"
"05.03.2020","83.321","82.165","84.025","82.165","0,18K","0,32%"
"04.03.2020","83.052","82.399","83.671","79.602","0,19K","0,45%"
"03.03.2020","82.678","82.465","83.704","82.051","0,28K","1,19%"
"02.03.2020","81.705","82.562","84.912","80.224","0,43K","-0,49%"
"28.02.2020","82.108","87.295","88.099","79.517","0,42K","-5,79%"
"27.02.2020","87.154","88.203","89.451","87.000","0,32K","-2,38%"
"26.02.2020","89.276","89.512","89.900","88.623","0,24K","-0,30%"
